# touch_raw — no calibration, no bezel
# panel 800x480  drawn == panel coordinates
# hardware raw range (in use): X[0..4095] Y[0..4095]
# stored calibration (IGNORED): X[0..4095] Y[0..4095]
# stored bezel (IGNORED): T=11 B=14 L=0 R=0
# L ms raw_x raw_y panel_x panel_y pinmask
# T ms idx target_x target_y raw_x raw_y
# B ms edge raw_x raw_y
# S ms edge bucket raw_x raw_y            edge-sweep sample
# I ms edge bar_panel tap raw_x raw_y     inward-step tap
S 43971 TOP 13 3464 0
L 44001 3439 0 671 0 4
S 44001 TOP 13 3439 0
L 44032 3412 0 665 0 4
S 44032 TOP 13 3412 0
L 44062 3387 0 660 0 4
S 44062 TOP 13 3387 0
S 44092 TOP 13 3387 0
L 44122 3350 0 653 0 4
S 44122 TOP 13 3350 0
L 44182 3308 0 645 0 4
S 44182 TOP 12 3308 0
S 44212 TOP 12 3308 0
L 44242 3281 0 640 0 4
S 44242 TOP 12 3281 0
L 44271 3251 0 634 0 4
S 44271 TOP 12 3251 0
L 44302 3248 0 633 0 4
S 44302 TOP 12 3248 0
S 44331 TOP 12 3248 0
L 44361 3219 0 628 0 4
S 44361 TOP 12 3219 0
L 44391 3192 0 622 0 4
S 44391 TOP 12 3192 0
L 44421 3171 0 618 0 4
S 44421 TOP 12 3171 0
S 44451 TOP 12 3171 0
L 44481 3160 0 616 0 4
S 44481 TOP 12 3160 0
L 44511 3133 0 611 0 4
S 44511 TOP 12 3133 0
L 44541 3119 0 608 0 4
S 44541 TOP 12 3119 0
S 44571 TOP 12 3119 0
L 44601 3102 0 605 0 4
S 44601 TOP 12 3102 0
L 44631 3082 0 601 0 4
S 44631 TOP 12 3082 0
L 44661 3052 0 595 0 4
S 44661 TOP 11 3052 0
S 44691 TOP 11 3052 0
L 44722 3023 0 589 0 4
S 44722 TOP 11 3023 0
L 44751 3008 0 586 0 4
S 44751 TOP 11 3008 0
L 44782 2991 0 583 0 4
S 44782 TOP 11 2991 0
S 44811 TOP 11 2991 0
L 44841 2974 0 580 0 4
S 44841 TOP 11 2974 0
L 44871 2938 0 573 0 4
S 44871 TOP 11 2938 0
L 44901 2920 0 569 0 4
S 44901 TOP 11 2920 0
S 44931 TOP 11 2920 0
L 44961 2903 0 566 0 4
S 44961 TOP 11 2903 0
L 45018 2844 0 554 0 4
S 45018 TOP 11 2844 0
S 45048 TOP 11 2844 0
S 45078 TOP 11 2844 0
L 45109 2829 0 551 0 4
S 45109 TOP 11 2829 0
L 45142 2813 0 548 0 4
S 45142 TOP 10 2813 0
S 45172 TOP 10 2813 0
L 45202 2797 0 545 0 4
S 45202 TOP 10 2797 0
L 45231 2777 0 541 0 4
S 45231 TOP 10 2777 0
L 45261 2755 0 537 0 4
S 45261 TOP 10 2755 0
S 45291 TOP 10 2755 0
L 45321 2744 0 535 0 4
S 45321 TOP 10 2744 0
L 45351 2725 0 531 0 4
S 45351 TOP 10 2725 0
L 45381 2715 43 529 5 0
S 45381 TOP 10 2715 43
S 45411 TOP 10 2715 43
L 45441 2698 23 526 2 0
S 45441 TOP 10 2698 23
L 45471 2690 12 524 1 0
S 45471 TOP 10 2690 12
L 45501 2686 7 524 0 0
S 45501 TOP 10 2686 7
S 45531 TOP 10 2686 7
L 45618 2612 0 509 0 4
S 45618 TOP 10 2612 0
L 45647 2573 0 502 0 4
S 45647 TOP 10 2573 0
S 45677 TOP 10 2573 0
S 45707 TOP 10 2573 0
L 45794 2520 0 491 0 4
S 45794 TOP 9 2520 0
S 45824 TOP 9 2520 0
S 45853 TOP 9 2520 0
L 45883 2511 0 489 0 4
S 45883 TOP 9 2511 0
L 45912 2506 0 488 0 4
S 45912 TOP 9 2506 0
S 45942 TOP 9 2506 0
L 45971 2478 0 483 0 4
S 45971 TOP 9 2478 0
L 46001 2452 0 478 0 4
S 46001 TOP 9 2452 0
S 46031 TOP 9 2452 0
L 46061 2439 0 475 0 4
S 46061 TOP 9 2439 0
L 46091 2416 0 471 0 4
S 46091 TOP 9 2416 0
L 46121 2405 0 469 0 4
S 46121 TOP 9 2405 0
L 46152 2383 0 464 0 4
S 46152 TOP 9 2383 0
S 46182 TOP 9 2383 0
L 46325 2328 0 454 0 4
S 46325 TOP 9 2328 0
L 46413 2280 0 444 0 4
S 46413 TOP 8 2280 0
L 46443 2261 0 441 0 4
S 46443 TOP 8 2261 0
S 46472 TOP 8 2261 0
S 46502 TOP 8 2261 0
L 46532 2249 0 438 0 4
S 46532 TOP 8 2249 0
S 46561 TOP 8 2249 0
L 46591 2223 0 433 0 4
S 46591 TOP 8 2223 0
L 46901 2128 0 415 0 4
S 46901 TOP 8 2128 0
L 46931 2093 0 408 0 4
S 46931 TOP 8 2093 0
L 47215 1980 0 386 0 4
S 47215 TOP 7 1980 0
L 47524 1804 0 351 0 4
S 47524 TOP 7 1804 0
L 47667 1732 0 337 0 4
S 47667 TOP 6 1732 0
L 47783 1668 0 325 0 4
S 47783 TOP 6 1668 0
L 47812 1637 0 319 0 4
S 47812 TOP 6 1637 0
S 47842 TOP 6 1637 0
L 47872 1625 0 317 0 4
S 47872 TOP 6 1625 0
L 47902 1619 0 315 0 4
S 47902 TOP 6 1619 0
S 47931 TOP 6 1619 0
L 47961 1600 0 312 0 4
S 47961 TOP 6 1600 0
L 47991 1591 0 310 0 4
S 47991 TOP 6 1591 0
L 48022 1576 0 307 0 4
S 48022 TOP 6 1576 0
S 48051 TOP 6 1576 0
L 48081 1569 0 306 0 4
S 48081 TOP 6 1569 0
L 48111 1545 0 301 0 4
S 48111 TOP 6 1545 0
L 48143 1517 0 295 0 4
S 48143 TOP 5 1517 0
L 48173 1491 0 290 0 4
S 48173 TOP 5 1491 0
S 48203 TOP 5 1491 0
L 48232 1470 0 286 0 4
S 48232 TOP 5 1470 0
L 48262 1446 0 282 0 4
S 48262 TOP 5 1446 0
S 48292 TOP 5 1446 0
L 48321 1434 0 279 0 4
S 48321 TOP 5 1434 0
L 48351 1428 0 278 0 4
S 48351 TOP 5 1428 0
L 48381 1425 0 278 0 4
S 48381 TOP 5 1425 0
S 48411 TOP 5 1425 0
L 48441 1399 0 272 0 4
S 48441 TOP 5 1399 0
L 48471 1378 0 268 0 4
S 48471 TOP 5 1378 0
L 48501 1352 0 263 0 4
S 48501 TOP 5 1352 0
S 48531 TOP 5 1352 0
L 48561 1327 0 258 0 4
S 48561 TOP 5 1327 0
L 48591 1314 0 256 0 4
S 48591 TOP 5 1314 0
L 48706 1256 0 245 0 4
S 48706 TOP 4 1256 0
L 48763 1184 0 231 0 4
S 48763 TOP 4 1184 0
S 48793 TOP 4 1184 0
S 48823 TOP 4 1184 0
L 48852 1165 0 227 0 4
S 48852 TOP 4 1165 0
S 48882 TOP 4 1165 0
L 48912 1147 0 223 0 4
S 48912 TOP 4 1147 0
L 49026 1064 0 207 0 4
S 49026 TOP 4 1064 0
L 49253 940 0 183 0 4
S 49253 TOP 3 940 0
L 49338 888 0 173 0 4
S 49338 TOP 3 888 0
S 49367 TOP 3 888 0
L 49426 832 0 162 0 4
S 49426 TOP 3 832 0
L 49456 809 0 157 0 4
S 49456 TOP 3 809 0
S 49485 TOP 3 809 0
L 49515 797 0 155 0 4
S 49515 TOP 3 797 0
L 49572 772 0 150 0 4
S 49572 TOP 3 772 0
S 49602 TOP 3 772 0
L 50023 516 0 100 0 4
S 50023 TOP 2 516 0
